nm, %R
326.000000, 45.847620
325.000000, 45.998343
324.000000, 46.190746
323.000000, 46.385816
322.000000, 46.507338
321.000000, 46.572626
320.000000, 46.768216
319.000000, 46.978887
318.000000, 47.133167
317.000000, 47.404941
316.000000, 47.727768
315.000000, 47.926862
314.000000, 48.125722
313.000000, 48.418890
312.000000, 48.598304
311.000000, 48.771002
310.000000, 49.026763
309.000000, 49.155147
308.000000, 49.292370
307.000000, 49.401726
306.000000, 49.542124
305.000000, 49.608630
304.000000, 49.556497
303.000000, 49.419220
302.000000, 49.150414
301.000000, 48.853072
300.000000, 48.609350
299.000000, 48.371901
298.000000, 48.282359
297.000000, 48.348992
296.000000, 48.304515
295.000000, 48.373547
294.000000, 48.400734
293.000000, 48.467277
292.000000, 48.502393
291.000000, 48.583766
290.000000, 48.618054
289.000000, 48.635307
288.000000, 48.614820
287.000000, 48.666222
286.000000, 48.772810
285.000000, 48.926534
284.000000, 49.239263
283.000000, 49.522290
282.000000, 49.804718
281.000000, 50.055914
280.000000, 50.388248
279.000000, 50.695053
278.000000, 50.995356
277.000000, 51.319733
276.000000, 51.661821
275.000000, 52.021660
274.000000, 52.521319
273.000000, 52.997800
272.000000, 53.457974
271.000000, 54.029484
270.000000, 54.578636
269.000000, 55.177314
268.000000, 55.847520
267.000000, 56.514594
266.000000, 57.211528
265.000000, 58.009688
264.000000, 58.955376
263.000000, 59.999409
262.000000, 60.810245
261.000000, 61.981707
260.000000, 62.925053
259.000000, 63.927434
258.000000, 64.759075
257.000000, 65.708277
256.000000, 66.524725
255.000000, 67.093267
254.000000, 67.558687
253.000000, 67.872385
252.000000, 68.111499
251.000000, 68.124473
250.000000, 68.079960
249.000000, 68.037601
248.000000, 67.923626
247.000000, 67.795105
246.000000, 67.837531
245.000000, 67.919909
244.000000, 67.963055
243.000000, 67.980409
242.000000, 68.066737
241.000000, 68.112728
240.000000, 68.123282
239.000000, 68.129815
238.000000, 68.269613
237.000000, 68.415123
236.000000, 68.608535
235.000000, 69.043662
234.000000, 69.516390
233.000000, 70.033132
232.000000, 70.402635
231.000000, 70.836463
230.000000, 71.102695
229.000000, 71.557170
228.000000, 72.065805
227.000000, 72.806280
226.000000, 73.628658
225.000000, 74.401512
224.000000, 75.188531
223.000000, 75.913632
222.000000, 76.758178
221.000000, 77.438404
220.000000, 78.072600
219.000000, 78.710399
218.000000, 79.453048
217.000000, 80.346597
216.000000, 81.266320
215.000000, 82.280456
214.000000, 83.139447
213.000000, 84.095664
212.000000, 85.224450
211.000000, 86.517572
210.000000, 88.029087
209.000000, 89.797474
208.000000, 91.712883
207.000000, 93.761774
206.000000, 96.190315
205.000000, 98.880273
204.000000, 102.171240
203.000000, 105.353741
202.000000, 109.372933
201.000000, 113.998561
200.000000, 119.062491
